user_id,course_id,rating
3196,283014,3.0
66,966522,3.0
4259,1012262,3.0
1583,707644,4.0
1620,986832,5.0
902,955914,5.0
4005,918870,4.0
4924,995562,1.0
1084,1169196,5.0
2516,130298,5.0
1940,982328,4.0
1435,928858,1.0
827,936504,3.0
2482,456988,3.0
3592,771198,4.0
3585,631128,4.0
1084,903526,3.0
1526,607876,1.0
2357,801186,4.0
4640,14571,5.0
4456,922600,5.0
4437,851868,3.0
4007,674354,1.0
4468,673016,1.0
4976,567558,3.0
3992,513846,1.0
4640,760066,3.0
3012,594852,5.0
3330,765238,4.0
1648,1253650,4.0
3858,381828,2.0
1237,304420,1.0
4017,619786,2.0
4679,1137310,1.0
78,393850,5.0
918,1223240,1.0
388,820194,3.0
3072,12214,2.0
1577,867440,3.0
4789,1023062,2.0
4897,993160,1.0
586,716136,4.0
4340,1084894,3.0
2361,803378,3.0
998,178776,3.0
4986,385686,5.0
1650,914164,2.0
3586,987064,4.0
4565,504168,5.0
4830,162274,1.0
1864,1244302,1.0
2693,635716,5.0
4165,1137738,5.0
2634,59922,4.0
1370,797762,1.0
4814,870368,1.0
898,1140532,5.0
1965,533416,4.0
2170,408440,2.0
2506,50587,2.0
1367,1194244,5.0
444,929526,1.0
2615,56585,4.0
4471,768940,2.0
1890,450246,2.0
4517,176432,5.0
3545,383204,2.0
4791,529828,5.0
2599,508570,3.0
1130,1035940,4.0
3636,169144,3.0
1196,475912,2.0
17,1065198,1.0
1158,954842,1.0
3354,1070976,3.0
3663,117004,3.0
4129,1032648,1.0
2563,166842,3.0
4531,193916,3.0
3514,482834,3.0
556,1185390,1.0
4619,492818,3.0
3634,805882,3.0
1265,537896,4.0
415,636842,4.0
1255,1022582,2.0
2549,1051570,3.0
3382,366720,3.0
2163,552606,4.0
1943,45941,2.0
1929,1266468,4.0
4271,641732,2.0
3206,1249164,4.0
3524,1133648,1.0
4098,576636,2.0
1762,813360,5.0
3185,1082352,2.0
2736,407984,4.0
2752,843620,2.0
1188,672086,2.0
712,255170,2.0
1690,1027016,3.0
1971,1229274,5.0
4805,803028,3.0
3000,482208,5.0
199,951060,4.0
1706,700942,3.0
3014,488220,3.0
638,544176,4.0
445,106156,3.0
2200,1113170,2.0
4619,461176,1.0
815,591724,1.0
1342,1105636,2.0
3422,690546,3.0
4120,702278,3.0
1144,584522,1.0
2314,570996,2.0
4675,405488,1.0
2029,218416,1.0
2090,846832,1.0
4624,960786,4.0
3296,659340,5.0
3521,907416,2.0
1090,1079370,5.0
3275,640062,1.0
39,975626,1.0
2948,323916,3.0
3150,1104500,2.0
4638,607056,3.0
1877,41356,2.0
1146,591116,4.0
675,271652,3.0
4910,317278,4.0
4433,920424,5.0
139,177472,2.0
4187,625568,3.0
269,1041522,2.0
17,269638,3.0
4338,416548,1.0
952,774570,1.0
845,375136,3.0
1248,459946,3.0
4170,361286,1.0
1400,382856,5.0
1272,1090870,2.0
1570,833442,3.0
3301,27681,4.0
3971,615600,1.0
3472,1053462,5.0
1794,303042,2.0
3700,902748,5.0
1886,513782,4.0
2600,560662,3.0
4024,681692,2.0
3372,53256,3.0
3775,426196,5.0
2574,1241518,2.0
1589,910624,5.0
2754,699376,1.0
2975,495484,2.0
2769,842058,4.0
4962,627332,5.0
167,742602,1.0
121,40495,5.0
3053,680180,1.0
3927,73938,1.0
2,98706,3.0
3065,856968,3.0
889,508570,3.0
3174,581598,4.0
1197,42634,2.0
2648,192724,5.0
2217,931626,1.0
1372,854764,3.0
1515,1115128,1.0
831,1009236,1.0
2453,214418,1.0
3738,307080,2.0
3650,970880,4.0
1258,652438,5.0
2261,212624,2.0
728,1072156,2.0
1672,692658,3.0
268,366608,2.0
1442,213984,1.0
4377,971260,2.0
2322,672090,3.0
109,214770,2.0
3889,1018530,3.0
3834,1028030,3.0
3372,1114060,4.0
312,850726,5.0
1722,451938,3.0
240,73938,3.0
2245,1250694,4.0
4737,789324,1.0
1010,469848,2.0
4205,747552,1.0
1258,910624,3.0
2334,1103272,1.0
2982,1136038,1.0
4447,134690,3.0
1646,358062,2.0
1488,261148,2.0
3675,784478,5.0
3414,619296,5.0
2188,162274,1.0
4936,754156,4.0
954,27681,3.0
1606,1019552,4.0
2067,931152,1.0
2374,617976,3.0
3752,759262,4.0
3823,686430,1.0
4846,523312,1.0
639,1007622,2.0
3558,241590,5.0
3140,936884,5.0
4579,384318,3.0
242,745110,2.0
4725,582392,3.0
1983,945750,3.0
4460,1084642,3.0
1145,968304,3.0
2655,62252,4.0
2787,763774,5.0
4812,837798,2.0
3767,992114,3.0
110,803028,2.0
2999,130168,5.0
3889,811534,5.0
3278,592338,4.0
2546,607360,3.0
2539,1038786,1.0
4134,661780,4.0
37,723818,5.0
3285,54677,3.0
4002,388164,4.0
2018,43778,5.0
1578,211714,5.0
4096,814200,1.0
911,395652,4.0
2838,380668,2.0
2011,63612,5.0
4486,369726,1.0
1425,1249146,5.0
2716,913194,2.0
3721,567070,5.0
3652,1035638,4.0
1702,8325,5.0
1154,212394,4.0
3966,486240,2.0
3816,460652,5.0
3369,585946,3.0
133,188418,5.0
2441,537748,1.0
3425,1241518,1.0
4902,585496,1.0
3430,692268,5.0
4592,1164568,4.0
4274,158830,5.0
4368,1141614,2.0
2117,1116700,4.0
1261,464002,2.0
218,190906,4.0
1696,978462,5.0
2049,978728,4.0
3460,813360,3.0
4130,283014,4.0
4330,970252,4.0
2472,104304,5.0
764,663810,1.0
2877,1163768,4.0
3658,724436,1.0
1866,699618,4.0
2230,248338,1.0
1412,769340,3.0
2190,35131,4.0
3436,311638,3.0
594,757900,1.0
1016,938560,3.0
586,173134,3.0
4022,584758,1.0
654,729552,1.0
2669,939962,4.0
4822,709160,2.0
1491,482404,1.0
4848,576906,5.0
3145,212492,5.0
2148,1110470,3.0
2337,218658,5.0
3240,15285,1.0
1267,906760,5.0
965,912996,5.0
2322,541824,4.0
1413,1026760,1.0
461,933110,3.0
163,999262,3.0
399,892446,4.0
1302,1153710,4.0
4185,1178820,4.0
2155,537886,5.0
42,349586,5.0
3468,571730,1.0
4705,1049380,3.0
4702,947204,3.0
2984,638100,3.0
2666,94432,4.0
1062,754156,1.0
4321,800148,1.0
129,410196,2.0
2657,363078,4.0
1305,511942,1.0
1158,805706,5.0
264,998872,5.0
893,108384,3.0
2602,818786,5.0
4176,185538,5.0
707,949134,1.0
4410,1011550,5.0
2754,417914,2.0
142,573064,3.0
3117,1187084,2.0
2774,1236254,5.0
3225,1132342,3.0
3614,326326,3.0
936,1082352,5.0
3245,777654,1.0
1254,1036766,2.0
1257,709816,4.0
2205,764164,3.0
260,618396,5.0
907,749616,3.0
1661,830870,5.0
2378,797040,1.0
1412,627772,5.0
1437,714724,4.0
1522,409618,4.0
4767,197610,4.0
2045,28295,2.0
1265,696342,4.0
4363,47504,1.0
932,644654,1.0
4423,875882,3.0
865,833770,5.0
3112,938560,2.0
715,512400,2.0
4684,447362,5.0
3345,628222,1.0
2206,218856,5.0
2060,1065198,2.0
2123,406424,4.0
203,1193288,3.0
1493,563668,2.0
3099,1011550,1.0
4335,1129652,2.0
984,900472,1.0
3124,475914,1.0
95,1122146,4.0
423,199822,3.0
4933,644914,3.0
2511,993134,4.0
1010,806642,1.0
4313,1054814,4.0
3315,805706,2.0
2977,615084,2.0
3775,1191750,3.0
889,801486,4.0
515,1055322,5.0
1428,1116700,1.0
817,467238,1.0
1905,1022582,1.0
2312,893978,3.0
4998,1186514,3.0
4812,8325,4.0
1839,811416,5.0
4500,815672,3.0
2914,1029062,1.0
4337,602032,4.0
846,441996,5.0
4325,281844,4.0
2037,1168172,3.0
388,32033,5.0
1032,986742,2.0
437,812602,1.0
1186,221872,2.0
3775,1250742,1.0
2173,923616,2.0
3007,188584,4.0
4118,288854,1.0
3311,808292,3.0
2499,1233314,1.0
1982,63712,5.0
1207,861122,3.0
2641,718426,4.0
4652,304414,4.0
3073,469848,3.0
3927,1151326,4.0
4252,665042,3.0
64,59014,3.0
4520,826366,5.0
2284,1177156,3.0
4819,495678,5.0
4039,530768,4.0
2076,647276,2.0
3767,1087244,4.0
3587,99986,4.0
3010,412856,2.0
2512,1109926,5.0
269,579182,4.0
2527,641868,1.0
3267,1260288,1.0
1965,1167536,2.0
315,921474,1.0
2818,1113702,3.0
520,447362,1.0
201,140168,4.0
1664,1084642,2.0
3252,896858,1.0
493,833398,3.0
3904,586680,1.0
3508,507486,3.0
3317,874960,5.0
4648,146852,1.0
4976,359926,5.0
1789,956888,4.0
4646,595728,3.0
3883,753774,3.0
2746,767656,4.0
1813,306360,4.0
2619,447136,3.0
4291,1101382,1.0
4367,923146,4.0
3104,371074,4.0
2118,966794,1.0
4736,315812,4.0
2706,1236562,4.0
4744,702138,1.0
1326,1223336,3.0
96,986272,4.0
1960,159070,4.0
2399,861444,4.0
2385,430968,4.0
1374,406820,2.0
3878,149716,4.0
3885,739090,3.0
2917,520116,3.0
4085,407658,3.0
1363,41890,3.0
4112,1068664,2.0
2867,1271182,3.0
4566,394636,3.0
1487,862428,2.0
1792,195576,5.0
3144,1089062,2.0
550,169144,4.0
1889,904076,4.0
761,661802,4.0
1989,1109150,1.0
4258,172298,4.0
4462,15285,3.0
4277,907416,1.0
3,861122,5.0
2295,430962,3.0
2516,654422,5.0
1633,286898,5.0
4605,584758,2.0
4406,994118,1.0
2978,218596,3.0
3512,1024800,2.0
2916,578534,2.0
4014,443746,3.0
2033,969348,5.0
617,1015274,1.0
3767,1196816,5.0
418,1163894,1.0
4471,388104,3.0
4776,858762,2.0
3991,774174,4.0
1448,1223000,5.0
1281,1170920,4.0
3451,327666,5.0
4969,70640,2.0
4403,1239206,3.0
2483,233294,1.0
3696,59922,5.0
1015,1173716,1.0
1213,28172,3.0
308,654832,3.0
3151,831170,2.0
38,516062,5.0
4070,1114164,1.0
1541,531360,4.0
4114,793084,3.0
545,1004788,4.0
4532,442114,2.0
1559,790034,3.0
3630,236080,3.0
1877,941998,1.0
376,551962,4.0
4640,598094,4.0
1202,266004,2.0
362,861122,2.0
2651,600206,1.0
707,297702,4.0
2799,172298,5.0
37,967410,3.0
2871,343816,5.0
3920,146454,1.0
3085,1201054,1.0
2999,681692,5.0
4369,565000,3.0
3890,832862,3.0
183,933812,3.0
4733,566856,1.0
222,462474,3.0
4477,536780,1.0
3866,738726,2.0
4040,849896,2.0
494,34882,5.0
3820,1024862,2.0
3273,372234,5.0
3332,155344,4.0
3803,1182108,2.0
2716,501140,5.0
2831,1241518,4.0
180,410196,2.0
634,920306,4.0
3568,818572,2.0
1495,517866,5.0
2424,588264,4.0
3460,297930,4.0
409,828596,1.0
351,755198,5.0
2486,1015308,4.0
1564,706942,4.0
838,803378,4.0
4229,682484,5.0
1962,965832,1.0
4502,242382,4.0
2823,1120410,4.0
2574,823236,5.0
4997,130694,3.0
3437,872262,3.0
1648,275294,2.0
2965,899240,3.0
1729,716136,5.0
3732,153926,4.0
2511,968304,4.0
1435,17349,1.0
2002,364810,3.0
2600,644654,4.0
3849,657710,4.0
3335,1223570,5.0
4363,678150,4.0
4542,824592,3.0
4990,598846,3.0
4117,524248,5.0
665,271652,5.0
4050,1002272,2.0
1741,635716,5.0
2990,277770,4.0
1213,1030976,1.0
3963,764042,5.0
755,1141560,4.0
4688,758582,1.0
310,158444,4.0
3518,552700,4.0
1565,1027480,5.0
2182,455452,1.0
4533,473548,3.0
3201,332252,3.0
2445,825186,2.0
333,725872,1.0
3256,598722,2.0
1705,891484,4.0
441,20185,1.0
79,665278,2.0
4967,1023668,3.0
4913,403106,5.0
2275,753610,2.0
3001,1131732,3.0
3869,1041522,3.0
4140,797040,4.0
1433,768366,3.0
816,1132342,4.0
304,564446,1.0
2881,829962,3.0
1821,780058,5.0
2968,616818,3.0
2210,1270222,4.0
3367,658276,2.0
323,270976,2.0
4488,674608,4.0
190,1136912,2.0
3989,831170,3.0
2809,1243448,3.0
2134,1089610,3.0
4957,139772,3.0
2180,631754,3.0
267,286424,1.0
4220,379196,2.0
1090,963412,4.0
1438,854746,1.0
4047,700080,1.0
4010,1199780,3.0
3601,165122,1.0
1247,489114,3.0
860,1241254,4.0
3500,617976,1.0
4816,1010274,5.0
660,682514,4.0
652,619716,4.0
1444,762648,5.0
1079,1246518,4.0
756,523312,4.0
4263,364716,3.0
3617,12214,1.0
945,74028,3.0
3554,40670,1.0
922,647276,1.0
1193,267560,1.0
4803,988678,1.0
2144,402836,5.0
4301,1226518,3.0
2168,371074,5.0
4142,771276,1.0
2064,978462,3.0
997,601260,4.0
2296,47004,4.0
3909,43319,5.0
2138,774570,2.0
517,644914,4.0
2344,855816,5.0
3618,907716,1.0
3696,147754,4.0
3262,520766,2.0
3182,627540,3.0
1395,482334,2.0
4752,455676,5.0
924,849632,5.0
1276,897162,4.0
3316,1039930,1.0
4688,1119610,3.0
1260,1085064,4.0
109,771044,2.0
1767,486412,2.0
541,304410,3.0
1216,381828,5.0
563,735796,1.0
2494,939668,1.0
2438,545918,5.0
1608,294292,2.0
4921,967486,4.0
645,1232390,5.0
1435,900434,3.0
771,634754,5.0
2800,1269590,5.0
1226,769518,2.0
50,69414,4.0
3794,975074,2.0
71,910624,5.0
2231,217010,3.0
2903,1182900,1.0
3168,852060,4.0
564,1134330,1.0
4212,946310,5.0
2405,637974,3.0
1477,249376,1.0
2860,1085064,1.0
132,368679,5.0
704,20461,3.0
3215,288854,2.0
137,1172740,2.0
4863,192576,1.0
2386,920194,3.0
4653,1101522,1.0
4759,950748,3.0
317,1024862,1.0
2767,1055424,4.0
296,825354,3.0
906,972704,2.0
3799,1246636,5.0
3349,192576,1.0
4377,309370,5.0
3004,466774,2.0
435,465210,4.0
3738,682514,1.0
3017,1226332,2.0
2841,597084,1.0
995,642656,3.0
4038,321410,2.0
708,181264,4.5
3477,481002,2.0
3763,957362,3.0
3682,130366,3.0
806,872816,3.0
112,854690,5.0
1513,454724,3.0
3569,389108,2.0
1272,1151092,4.0
4013,637402,1.0
1298,968304,1.0
3363,1193950,2.0
1387,1202746,4.0
3159,1052518,2.0
3721,846832,5.0
4329,902300,2.0
4401,62497,4.0
4957,882488,2.0
1464,138004,1.0
3072,710486,2.0
1220,217978,1.0
4781,637066,1.0
4931,1052118,5.0
430,1183094,4.0
1712,971110,1.0
3208,406820,3.0
4611,1224186,5.0
2051,783158,1.0
3747,744080,5.0
3248,1169188,2.0
4822,996542,1.0
4634,850726,5.0
1920,947204,3.0
2060,595728,2.0
3516,574132,4.0
4698,1250824,5.0
970,738900,5.0
779,19603,4.0
2501,714188,2.0
3315,300466,5.0
2155,1170894,1.0
1284,521440,5.0
3283,631148,5.0
2817,645634,5.0
1866,247558,1.0
72,1246518,1.0
2324,1141614,1.0
985,59014,2.0
1739,849896,4.0
2069,212376,1.0
3488,389108,2.0
2803,1079040,2.0
642,134690,1.0
3920,607048,5.0
746,273256,5.0
2913,905244,5.0
3917,618586,1.0
1766,1069348,1.0
3683,692176,1.0
3376,1155262,2.0
2970,192726,5.0
4530,692176,2.0
1449,344224,1.0
3330,384928,3.0
2636,245822,2.0
3370,147104,4.0
4238,342084,1.0
1091,573064,4.0
1506,139790,5.0
1390,673420,4.0
2884,935900,5.0
2965,726290,4.0
730,1253224,5.0
1199,721274,3.0
4410,681692,5.0
2654,967424,5.0
2081,56585,3.0
4606,515326,2.0
1728,427530,3.0
4734,933818,3.0
1757,817074,2.0
2080,543090,4.0
1543,680046,5.0
3465,825354,2.0
296,575644,2.0
1763,525818,4.0
2681,758208,4.0
3041,199822,4.0
4886,803074,1.0
1086,385662,3.0
3411,670376,2.0
2683,331600,2.0
3744,542950,3.0
2029,876544,1.0
2196,877124,3.0
3775,341952,4.0
645,1079078,4.0
4296,1009236,4.0
898,1006894,2.0
3380,739910,2.0
648,964478,2.0
123,523216,2.0
3652,644914,5.0
1042,1101522,5.0
4670,1250934,4.0
4251,200854,1.0
123,731150,5.0
631,41961,1.0
4107,1272282,3.0
3302,1198654,2.0
1693,840300,2.0
549,513212,5.0
433,1113822,5.0
385,774648,1.0
364,413618,5.0
3313,1181900,5.0
2464,896858,1.0
1980,780056,3.0
2804,1232390,3.0
2147,712994,3.0
3061,240256,5.0
3610,638040,5.0
2595,410196,2.0
989,408118,4.0
1212,195196,5.0
4878,1013314,5.0
4555,667744,3.0
4501,1134864,5.0
4242,1049760,2.0
340,398798,4.0
1967,1097778,3.0
4958,658276,3.0
3232,758582,4.0
1528,65802,3.0
2880,242382,2.0
2950,760698,5.0
3597,891484,1.0
4044,62252,4.0
4682,791422,4.0
4652,636858,1.0
820,812370,3.0
874,823236,4.0
1891,660876,4.0
369,139784,5.0
2306,615206,2.0
616,996868,1.0
1462,377370,5.0
259,570844,4.0
589,895030,2.0
4262,669174,2.0
2134,897238,5.0
551,125162,1.0
2861,198660,4.0
2907,1002282,1.0
138,764076,2.0
2703,833442,4.0
4301,533458,5.0
4377,779678,1.0
3627,1185936,1.0
4949,1121650,2.0
2994,264790,3.0
2676,658764,1.0
613,712994,5.0
2404,217628,5.0
4062,875194,1.0
2169,46010,5.0
4336,842728,1.0
4592,768612,3.0
3503,690546,2.0
2053,512400,2.0
2176,951912,2.0
1788,881778,1.0
2773,484896,5.0
2046,1049344,4.0
2935,304410,3.0
1188,537884,3.0
994,701634,2.0
2079,139784,1.0
4178,297602,1.0
4457,834226,3.0
4693,672090,3.0
2056,594936,3.0
505,1114470,3.0
902,1088924,1.0
128,155616,5.0
3282,648350,3.0
3619,910624,2.0
4288,1068902,5.0
2057,867682,1.0
4484,140238,5.0
705,484132,1.0
3464,881210,2.0
2320,773502,5.0
808,1185936,2.0
3916,315576,1.0
4346,858762,5.0
4997,655198,1.0
4934,532572,5.0
4610,321410,3.0
2014,1076244,4.0
2236,474238,3.0
799,974704,3.0
4735,298558,5.0
3546,802268,4.0
540,242382,2.0
1064,663702,4.0
780,671548,5.0
1080,575676,3.0
1559,190906,3.0
631,806638,1.0
3069,907408,1.0
3485,531710,2.0
2211,762482,5.0
4276,806922,1.0
1506,995016,2.0
2048,1038786,1.0
2667,403100,3.0
3117,1210062,4.0
759,336446,1.0
1117,392836,1.0
964,169662,5.0
965,826568,5.0
847,1045886,2.0
2803,1072156,1.0
3518,607876,3.0
4473,1034080,5.0
4609,680044,1.0
4362,358062,5.0
851,178640,5.0
1037,1226008,4.0
3817,720300,5.0
4778,44319,5.0
3100,1250824,4.0
3517,1024800,5.0
4920,764534,3.0
3711,558432,3.0
3794,1165016,3.0
3620,810576,4.0
1217,53549,4.0
1057,979616,3.0
100,628944,5.0
1062,532572,4.0
4422,1181652,5.0
3028,762648,5.0
320,288854,2.0
214,963664,2.0
2925,125162,3.0
1976,797040,3.0
4954,547190,3.0
1615,326326,5.0
3644,968304,4.0
2131,108384,2.0
941,513958,4.0
3828,624662,1.0
2655,270976,3.0
1417,742300,1.0
1479,397946,4.0
4074,1275790,4.0
4051,323950,2.0
4980,384928,4.0
557,722174,2.0
2995,606928,4.0
4789,398522,3.0
153,1047968,2.0
1238,1259560,3.0
4672,806922,2.0
3008,139792,5.0
2544,1204208,1.0
156,964478,5.0
2609,1109736,3.0
1714,1082352,4.0
4477,1160066,2.0
2872,353224,3.0
1132,390472,2.0
2227,1094930,2.0
3196,854690,3.0
577,944906,3.0
4991,801702,2.0
179,1051672,2.0
2967,1134842,4.0
483,983444,3.0
2911,793246,4.0
1101,939882,5.0
1202,760990,4.0
1551,177584,4.0
2250,1082352,3.0
3794,476988,5.0
22,383204,2.0
886,771880,3.0
1613,403078,4.0
1891,730414,5.0
4070,53277,4.0
3651,1099956,1.0
581,317030,2.0
2963,513212,2.0
352,1009166,4.0
2194,56259,1.0
372,1182330,2.0
1884,318638,5.0
4305,1240522,4.0
2169,501140,4.0
2236,1127944,5.0
84,455054,4.0
2630,1045726,2.0
162,615920,4.0
4705,1106490,4.0
2034,924704,3.0
48,379682,4.0
3533,716828,4.0
4565,371828,5.0
3024,1211160,3.0
535,1013762,2.0
1519,615206,3.0
3135,131512,3.0
2242,954710,1.0
3226,939882,3.0
4852,713416,2.0
1583,402836,4.0
2833,941520,5.0
4590,1270222,1.0
2616,775252,5.0
2459,618586,1.0
320,679158,5.0
611,1211366,4.0
1699,701636,2.0
2767,996868,5.0
362,883002,4.0
3947,575040,1.0
949,1035402,4.0
1684,1021104,2.0
1258,877036,2.0
3939,298044,2.0
3780,807934,5.0
1748,943426,3.0
4629,358326,4.0
983,1019276,3.0
3330,619610,5.0
3518,471352,3.0
302,672112,3.0
2397,403106,1.0
1401,396204,3.0
756,1200530,4.0
4371,883002,4.0
1259,504316,4.0
3326,1035638,4.0
1000,1024844,2.0
4823,1031696,4.0
2757,590622,2.0
395,399938,1.0
1434,406820,3.0
2400,1076244,4.0
3228,711210,1.0
1810,1178762,3.0
3191,648506,5.0
2316,772950,4.0
4744,132878,1.0
121,865630,4.0
681,429366,2.0
4203,1171966,5.0
814,1109926,3.0
771,760452,4.0
443,575476,1.0
147,573716,2.0
3091,1104492,1.0
4946,560662,1.0
1515,1203040,3.0
4148,182940,4.0
1197,834606,2.0
1920,178640,1.0
1256,1149564,3.0
316,532140,5.0
4570,797762,4.0
1092,948974,3.0
1201,606756,1.0
4655,981600,4.0
294,829182,5.0
1095,1214144,5.0
281,198690,2.0
2035,1133648,3.0
4869,742392,2.0
3171,140368,1.0
4738,44836,2.0
2768,470482,1.0
2816,201812,3.0
1473,834600,3.0
4305,1004512,3.0
194,927336,1.0
1171,753934,3.0
123,58977,4.0
3860,79364,2.0
780,47504,3.0
3756,344180,2.0
4466,266004,1.0
3263,635716,3.0
2130,915206,5.0
4308,746432,2.0
2978,271652,3.0
1349,1034520,1.0
2082,459804,2.0
3128,495484,5.0
472,1216132,2.0
3020,207304,5.0
3350,941998,3.0
2839,421546,5.0
1166,233900,4.0
4406,1002676,5.0
1611,317572,5.0
1369,1193950,1.0
889,863998,2.0
347,27681,3.0
4530,734280,1.0
4598,897314,1.0
731,683606,3.0
852,806638,1.0
2408,1094930,2.0
2380,661802,3.0
2270,909486,2.0
2285,631480,2.0
121,948974,2.0
2822,627332,4.0
2287,652376,2.0
1897,1075570,3.0
4782,642696,3.0
135,1046768,2.0
4678,637452,2.0
4685,504620,1.0
2784,530246,4.0
4993,1036456,5.0
220,648118,1.0
1111,495958,1.0
718,770486,1.0
99,64078,2.0
3697,986442,5.0
3791,202290,1.0
3451,996542,5.0
3740,196234,3.0
388,951060,1.0
3121,549094,1.0
291,275294,3.0
118,926206,4.0
3642,575676,2.0
3729,981684,4.0
2186,198660,4.0
1438,1004134,2.0
2693,1169188,4.0
2195,947116,2.0
3145,849632,3.0
3672,1051570,1.0
1967,953220,4.0
1353,783748,5.0
684,436210,4.0
3219,464184,2.0
128,477250,3.0
1103,467186,2.0
530,32033,3.0
4905,1269590,3.0
3590,489146,5.0
2259,181264,3.0
354,635570,5.0
2835,737832,1.0
4359,498360,2.0
1235,1241254,2.0
3391,764534,4.0
4536,494510,1.0
1962,450246,2.0
352,854690,4.0
2559,520116,5.0
3586,785328,1.0
1483,217320,2.0
4030,437398,5.0
4344,800148,3.0
4759,943426,2.0
1385,599532,1.0
3053,851560,3.0
2119,1209694,4.0
2734,619856,2.0
3929,571394,3.0
4173,637430,3.0
3252,214218,5.0
291,911474,3.0
1869,796010,4.0
2233,332848,2.0
1609,552504,1.0
4601,920604,2.0
1909,864482,3.0
1887,1115064,3.0
2366,648350,5.0
3155,628786,2.0
4192,733922,5.0
4385,583224,5.0
3816,918870,3.0
2182,971260,4.0
3340,1075366,2.0
3601,674646,4.0
4728,529828,2.0
2350,332252,3.0
3171,362530,1.0
4758,1122224,1.0
3436,682484,4.0
812,19260,2.0
2731,177614,2.0
879,140368,5.0
349,385462,5.0
270,663702,4.0
4384,544556,2.0
1980,1153876,4.0
3229,752706,5.0
3452,814848,1.0
1623,1048496,3.0
2879,365426,4.0
251,53211,3.0
1258,1127988,3.0
524,787340,1.0
2069,975916,3.0
3521,1027812,2.0
2468,223884,2.0
1028,709160,1.0
1326,189160,2.0
2837,101496,2.0
3902,574876,4.0
726,593544,2.0
2373,943724,1.0
4820,769390,2.0
362,1222836,3.0
791,572992,5.0
694,781532,4.0
3105,942768,3.0
2829,650720,3.0
4095,808542,1.0
269,709536,3.0
4556,648118,4.0
3909,192870,5.0
2355,856968,5.0
2233,41356,2.0
2227,1114470,4.0
3023,638040,3.0
1800,547190,4.0
1937,777932,2.0
4476,412970,3.0
1877,65033,4.0
3199,201812,2.0
3295,687742,5.0
3403,810576,3.0
2204,193916,4.0
4952,1250742,2.0
1154,407796,2.0
3559,902150,3.0
2776,138228,4.0
4178,701634,2.0
917,43291,4.0
4417,541824,1.0
4842,1128662,3.0
1806,823494,2.0
1426,638204,3.0
2483,1134842,4.0
1283,722754,2.0
1877,1194426,4.0
3482,769340,3.0
3110,846210,5.0
1311,16646,5.0
4722,854756,4.0
3955,200742,4.0
1809,891484,5.0
3518,838418,3.0
2576,847808,4.0
329,280842,4.0
1194,192576,1.0
1341,641732,3.0
786,1101382,4.0
1462,405818,1.0
1510,802040,4.0
863,41890,5.0
212,339382,1.0
613,673702,1.0
1913,543090,3.0
1930,474928,3.0
943,507778,3.0
1156,554570,4.0
4295,378464,3.0
324,946326,4.0
208,44319,4.0
1661,173548,4.0
2441,615106,3.0
26,1100746,5.0
575,304410,4.0
2512,147908,3.0
4042,635570,5.0
3507,941310,1.0
1991,1005658,3.0
4361,648118,4.0
1643,447362,5.0
749,642656,5.0
1273,326428,2.0
4206,846156,1.0
878,1064104,2.0
4266,1056242,2.0
1641,681390,2.0
1491,1072220,4.0
909,206592,4.0
4896,688244,5.0
2704,390510,5.0
4973,280842,5.0
2778,100526,4.0
75,574194,1.0
2420,249950,5.0
4178,249376,3.0
1698,1198654,4.0
466,625670,4.0
2963,559328,5.0
1994,1012262,2.0
2080,764534,5.0
3343,888852,4.0
706,720072,5.0
910,349586,4.0
3382,808808,5.0
1453,145812,3.0
4119,168358,1.0
2613,189160,5.0
852,777276,2.0
2866,773144,5.0
175,403602,5.0
3940,771044,5.0
4291,715476,1.0
1131,482534,4.0
1199,1080466,3.0
3465,910838,3.0
4068,699382,4.0
680,1252410,1.0
2553,750934,3.0
1079,446936,3.0
3603,1179546,1.0
114,680044,5.0
707,1006894,3.0
1261,1052518,1.0
2318,412952,5.0
449,41884,4.0
2179,551962,2.0
484,201894,4.0
4990,1223570,4.0
3046,59014,1.0
2827,56513,5.0
707,893056,4.0
616,32908,2.0
2311,648118,5.0
3234,880202,4.0
3041,164102,5.0
3056,1051672,2.0
3711,837322,3.0
4460,699618,2.0
1920,588764,2.0
4104,517938,5.0
3329,814206,2.0
3440,968292,1.0
4935,25794,2.0
369,421546,4.0
1811,1142202,2.0
860,1013762,3.0
1176,1198166,3.0
4869,599684,5.0
1461,846210,4.0
2143,139784,3.0
3938,608090,4.0
3309,1193288,2.0
4793,654832,2.0
2605,910838,5.0
2850,1042382,5.0
1950,597164,2.0
2084,25794,4.0
602,180384,5.0
587,735550,5.0
3747,360916,2.0
666,1111630,1.0
4817,619716,5.0
4350,348920,4.0
4821,219306,4.0
843,929146,5.0
3732,946326,3.0
2044,1034520,4.0
1527,112314,3.0
2508,1029554,4.0
2982,1187084,4.0
4920,903326,3.0
3253,1127048,1.0
1520,945750,4.0
435,294294,5.0
4753,681878,4.0
78,44319,1.0
3153,856530,5.0
1023,761122,3.0
3371,133968,5.0
1399,762482,2.0
1299,872816,1.0
2659,563708,1.0
4944,64078,4.0
4998,1214144,2.0
3553,199822,1.0
3263,1083784,3.0
1359,45136,5.0
3090,348920,2.0
2146,921560,2.0
669,895302,5.0
13,576722,5.0
3164,388712,5.0
465,843536,3.0
3764,555952,1.0
4032,941520,1.0
